CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,TRAFFIC_CONTROL_DEVICE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_TOTAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,BEAT_OF_OCCURRENCE,STREET_NAME,LATITUDE,LONGITUDE,DATE_POLICE_NOTIFIED,year
CR00031117,03/25/2022 12:21:00 AM,35,CLEAR,DARKNESS - LIGHTED ROAD,TURNING,NOT DIVIDED,PEDESTRIAN CROSSING SIGN,IMPROPER LANE USAGE,NOT APPLICABLE,0,0,1,1,0,6,3,2284,KEDZIE AVE,41.753371,-87.748012,03/25/2022 01:30:00 AM,2022
CR00031118,06/18/2021 08:58:00 AM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,8,6,6,1878,STATE ST,41.99596,-87.589998,06/18/2021 10:17:00 AM,2021
CR00031119,12/08/2022 01:16:00 PM,20,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,0,0,0,0,13,5,12,441,CLARK ST,41.766469,-87.772405,12/08/2022 02:22:00 PM,2022
CR00031120,06/08/2016 10:20:00 PM,40,CLEAR,DARKNESS - LIGHTED ROAD,REAR TO FRONT,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,IMPROPER LANE USAGE,UNABLE TO DETERMINE,0,0,0,0,22,4,6,572,63RD ST,41.813464,-87.841927,06/08/2016 10:35:00 PM,2016
CR00031121,07/18/2015 01:39:00 PM,20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,TRAFFIC SIGNAL,IMPROPER LANE USAGE,UNABLE TO DETERMINE,0,0,0,0,13,7,7,2276,WESTERN AVE,41.751207,-87.712488,07/18/2015 02:17:00 PM,2015
CR00031122,09/22/2020 08:57:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,ONE-WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,20,3,9,2071,CLARK ST,41.76666,-87.772607,09/22/2020 10:40:00 PM,2020
CR00031123,03/25/2022 08:40:00 AM,25,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STOP SIGN/FLASHER,UNABLE TO DETERMINE,IMPROPER OVERTAKING/PASSING,0,0,0,0,8,6,3,1846,OGDEN AVE,41.726122,-87.510885,03/25/2022 10:06:00 AM,2022
CR00031124,09/23/2023 08:15:00 PM,35,CLEAR,DAYLIGHT,REAR END,FOUR WAY,NO CONTROLS,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,0,0,0,0,20,7,9,1287,63RD ST,41.890611,-87.581101,09/23/2023 09:34:00 PM,2023
CR00031125,03/20/2023 08:22:00 PM,30,CLOUDY/OVERCAST,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,0,0,0,0,20,2,3,678,CALIFORNIA AVE,41.794974,-87.561983,03/20/2023 10:03:00 PM,2023
CR00031126,07/06/2018 04:51:00 AM,45,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,TRAFFIC SIGNAL,DISTRACTION - FROM INSIDE VEHICLE,NOT APPLICABLE,0,0,0,0,4,6,7,528,CLARK ST,41.777435,-87.707385,07/06/2018 05:47:00 AM,2018
CR00031127,09/28/2020 08:05:00 AM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,8,2,9,276,STATE ST,41.893823,-87.807933,09/28/2020 08:57:00 AM,2020
CR00031128,12/22/2022 04:07:00 AM,15,CLEAR,DAYLIGHT,TURNING,ONE-WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,4,5,12,1264,DAMEN AVE,41.860009,-87.541724,12/22/2022 05:45:00 AM,2022
CR00031129,09/11/2022 07:21:00 AM,40,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,ANGLE,T-INTERSECTION,STOP SIGN/FLASHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED,0,0,0,0,7,1,9,2172,KEDZIE AVE,41.748742,-87.71088,09/11/2022 09:20:00 AM,2022
CR00031130,08/29/2018 12:43:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,0,0,0,0,12,4,8,2491,STONY ISLAND AVE,41.952353,-87.559482,08/29/2018 12:59:00 PM,2018
CR00031131,07/06/2019 07:21:00 AM,20,SNOW,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,PEDESTRIAN CROSSING SIGN,DISREGARDING TRAFFIC SIGNALS,IMPROPER LANE USAGE,0,0,0,0,7,7,7,2068,BROADWAY,41.993041,-87.775123,07/06/2019 07:57:00 AM,2019
CR00031132,08/22/2023 04:58:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR TO FRONT,NOT DIVIDED,YIELD,FAILING TO REDUCE SPEED,UNABLE TO DETERMINE,0,0,0,0,16,3,8,1129,STONY ISLAND AVE,41.771703,-87.542336,08/22/2023 06:45:00 PM,2023
CR00031133,02/10/2022 04:55:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,ONE-WAY,STOP SIGN/FLASHER,DISTRACTION - FROM INSIDE VEHICLE,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,16,5,2,1863,WESTERN AVE,41.743361,-87.832526,02/10/2022 06:19:00 PM,2022
CR00031134,05/12/2017 12:38:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NO CONTROLS,FOLLOWING TOO CLOSELY,NOT APPLICABLE,0,0,0,0,0,6,5,404,79TH ST,41.777865,-87.550128,05/12/2017 12:46:00 AM,2017
CR00031135,11/06/2019 04:50:00 PM,40,CLEAR,DARKNESS - LIGHTED ROAD,PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,16,4,11,2243,LAKE SHORE DR,41.952505,-87.596395,11/06/2019 05:52:00 PM,2019
CR00031136,08/25/2015 05:58:00 PM,45,SNOW,DAYLIGHT,ANGLE,NOT DIVIDED,STOP SIGN/FLASHER,DISTRACTION - FROM INSIDE VEHICLE,FAILING TO REDUCE SPEED,0,0,1,1,17,3,8,1821,ARCHER AVE,41.932242,-87.74364,08/25/2015 06:02:00 PM,2015
CR00031137,09/04/2017 09:31:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,0,0,21,2,9,2051,LAKE SHORE DR,41.836907,-87.625687,09/04/2017 10:13:00 PM,2017
CR00031138,10/17/2015 04:42:00 PM,30,CLEAR,DAYLIGHT,REAR END,ONE-WAY,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,16,7,10,2192,KEDZIE AVE,41.829391,-87.775843,10/17/2015 06:42:00 PM,2015
CR00031139,03/17/2016 07:50:00 AM,30,CLEAR,DAYLIGHT,TURNING,ONE-WAY,NO CONTROLS,IMPROPER OVERTAKING/PASSING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,1,1,7,5,3,1746,ELSTON AVE,41.805742,-87.697747,03/17/2016 08:06:00 AM,2016
CR00031140,01/03/2018 04:41:00 PM,20,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STOP SIGN/FLASHER,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,16,4,1,1854,PULASKI RD,41.92232,-87.715465,01/03/2018 06:06:00 PM,2018
CR00031141,06/29/2016 11:22:00 PM,45,CLEAR,DAYLIGHT,REAR END,FOUR WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,0,0,0,0,23,4,6,2513,ELSTON AVE,41.780245,-87.712261,06/29/2016 11:55:00 PM,2016
CR00031142,07/08/2021 12:30:00 PM,30,CLEAR,DAYLIGHT,TURNING,ONE-WAY,TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,FOLLOWING TOO CLOSELY,0,0,0,0,12,5,7,961,DAMEN AVE,41.821974,-87.604975,07/08/2021 01:13:00 PM,2021
CR00031143,04/11/2023 07:22:00 AM,35,CLEAR,DAYLIGHT,REAR END,ONE-WAY,NO CONTROLS,IMPROPER LANE USAGE,NOT APPLICABLE,0,0,0,0,7,3,4,157,MILWAUKEE AVE,41.95485,-87.76915,04/11/2023 08:29:00 AM,2023
CR00031144,10/24/2017 04:24:00 PM,40,FREEZING RAIN/DRIZZLE,DARKNESS - LIGHTED ROAD,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,STOP SIGN/FLASHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,0,0,0,0,16,3,10,1558,79TH ST,41.878647,-87.822738,10/24/2017 04:32:00 PM,2017
CR00031145,10/30/2015 07:34:00 AM,25,RAIN,DAYLIGHT,TURNING,ONE-WAY,NO CONTROLS,WEATHER,FOLLOWING TOO CLOSELY,0,0,0,0,7,6,10,1736,47TH ST,41.786245,-87.773714,10/30/2015 09:16:00 AM,2015
CR00031146,11/21/2019 05:27:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,UNKNOWN,IMPROPER LANE USAGE,WEATHER,0,0,0,0,17,5,11,554,CALIFORNIA AVE,41.935238,-87.669598,11/21/2019 05:28:00 PM,2019
CR00031147,05/28/2018 08:38:00 AM,30,CLEAR,DAYLIGHT,REAR TO FRONT,FOUR WAY,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,8,2,5,406,CLARK ST,41.850392,-87.517662,05/28/2018 09:06:00 AM,2018
CR00031148,09/26/2021 06:05:00 AM,30,CLEAR,DARKNESS,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,NOT APPLICABLE,0,0,0,0,6,1,9,578,CICERO AVE,41.959605,-87.724353,09/26/2021 06:25:00 AM,2021
CR00031149,08/07/2018 04:43:00 PM,35,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,UNKNOWN,UNABLE TO DETERMINE,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,16,3,8,272,MICHIGAN AVE,41.990779,-87.538171,08/07/2018 05:29:00 PM,2018
CR00031150,01/29/2019 08:18:00 AM,35,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,8,3,1,1681,ARCHER AVE,41.704631,-87.553813,01/29/2019 09:27:00 AM,2019
CR00031151,11/21/2016 09:00:00 PM,25,CLEAR,DAYLIGHT,FIXED OBJECT,FOUR WAY,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,0,0,0,0,21,2,11,679,63RD ST,41.930301,-87.762897,11/21/2016 09:17:00 PM,2016
CR00031152,12/11/2022 10:50:00 PM,35,CLEAR,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,NOT DIVIDED,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,0,0,0,0,22,1,12,214,79TH ST,41.723582,-87.568099,12/11/2022 11:54:00 PM,2022
CR00031153,12/24/2019 08:07:00 AM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,FAILING TO REDUCE SPEED,NOT APPLICABLE,0,0,0,0,8,3,12,219,ASHLAND AVE,41.793633,-87.823962,12/24/2019 08:22:00 AM,2019
CR00031154,05/25/2016 07:55:00 AM,35,SNOW,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,0,0,7,4,5,1433,CLARK ST,41.720686,-87.545258,05/25/2016 09:48:00 AM,2016
CR00031155,12/09/2019 08:17:00 PM,35,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED,0,0,0,0,20,2,12,1990,CLARK ST,41.951986,-87.788676,12/09/2019 09:47:00 PM,2019
CR00031156,02/08/2021 06:56:00 PM,20,RAIN,DAWN,PARKED MOTOR VEHICLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,0,0,18,2,2,1850,CALIFORNIA AVE,41.786318,-87.816194,02/08/2021 07:22:00 PM,2021
CR00031157,07/11/2022 09:55:00 AM,35,CLOUDY/OVERCAST,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,0,0,9,2,7,406,WESTERN AVE,41.703592,-87.702625,07/11/2022 10:08:00 AM,2022
CR00031158,10/22/2019 08:49:00 PM,25,RAIN,DARKNESS - LIGHTED ROAD,TURNING,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,FOLLOWING TOO CLOSELY,NOT APPLICABLE,0,0,0,0,20,3,10,1118,IRVING PARK RD,41.993972,-87.55845,10/22/2019 10:36:00 PM,2019
CR00031159,06/18/2015 12:37:00 PM,35,RAIN,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,0,0,0,0,12,5,6,1536,ASHLAND AVE,41.982586,-87.809599,06/18/2015 01:24:00 PM,2015
CR00031160,09/17/2022 04:36:00 PM,35,CLEAR,DUSK,ANGLE,FOUR WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,16,7,9,464,47TH ST,41.985774,-87.542913,09/17/2022 05:08:00 PM,2022
CR00031161,04/21/2022 05:08:00 PM,15,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,0,0,17,5,4,2460,ASHLAND AVE,41.977608,-87.574809,04/21/2022 06:49:00 PM,2022
CR00031162,03/30/2016 04:25:00 PM,35,CLEAR,DARKNESS - LIGHTED ROAD,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),YIELD,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FOLLOWING TOO CLOSELY,0,0,0,0,16,4,3,1854,CLARK ST,41.969414,-87.694286,03/30/2016 05:39:00 PM,2016
CR00031163,09/28/2015 07:19:00 PM,25,CLEAR,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,FOUR WAY,NO CONTROLS,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,19,2,9,1460,ELSTON AVE,41.825325,-87.516013,09/28/2015 08:17:00 PM,2015
CR00031164,02/07/2021 12:22:00 PM,30,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),TRAFFIC SIGNAL,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,0,0,0,0,12,1,2,821,DIVISION ST,41.727226,-87.641335,02/07/2021 12:56:00 PM,2021
CR00031165,05/24/2022 04:34:00 PM,20,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,16,3,5,2278,MILWAUKEE AVE,41.850662,-87.605657,05/24/2022 04:51:00 PM,2022
CR00031166,08/11/2024 11:01:00 AM,30,CLEAR,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,FOUR WAY,TRAFFIC SIGNAL,UNABLE TO DETERMINE,IMPROPER OVERTAKING/PASSING,0,0,0,0,11,1,8,1894,IRVING PARK RD,41.99736,-87.778699,08/11/2024 01:01:00 PM,2024
CR00031167,07/02/2015 03:13:00 PM,15,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STOP SIGN/FLASHER,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,0,0,0,0,15,5,7,317,79TH ST,41.918024,-87.743335,07/02/2015 04:50:00 PM,2015
CR00031168,09/16/2024 11:05:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,DIVIDED - W/MEDIAN BARRIER,NO CONTROLS,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,0,0,0,0,23,2,9,183,47TH ST,41.849276,-87.750016,09/17/2024 12:04:00 AM,2024
CR00031169,03/19/2015 12:58:00 AM,35,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,IMPROPER OVERTAKING/PASSING,0,0,0,0,0,5,3,590,PULASKI RD,41.981597,-87.627164,03/19/2015 02:51:00 AM,2015
CR00031170,12/10/2024 08:04:00 AM,25,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,STOP SIGN/FLASHER,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,8,3,12,1464,STONY ISLAND AVE,41.811002,-87.526392,12/10/2024 08:20:00 AM,2024
CR00031171,07/29/2016 02:08:00 PM,15,CLEAR,DARKNESS,REAR END,NOT DIVIDED,STOP SIGN/FLASHER,IMPROPER LANE USAGE,UNABLE TO DETERMINE,0,0,0,0,14,6,7,760,STATE ST,41.929751,-87.533653,07/29/2016 02:21:00 PM,2016
CR00031172,06/20/2023 01:45:00 PM,35,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,13,3,6,246,79TH ST,41.967824,-87.799683,06/20/2023 01:56:00 PM,2023
CR00031173,07/02/2024 12:10:00 AM,40,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,0,0,0,0,0,3,7,1323,CLARK ST,41.993578,-87.714393,07/02/2024 02:00:00 AM,2024
CR00031174,08/03/2024 07:18:00 PM,30,CLEAR,DUSK,PARKED MOTOR VEHICLE,NOT DIVIDED,TRAFFIC SIGNAL,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,19,7,8,1845,OGDEN AVE,41.996383,-87.703618,08/03/2024 07:42:00 PM,2024
CR00031175,06/28/2019 09:55:00 PM,40,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,NO CONTROLS,FAILING TO REDUCE SPEED,UNABLE TO DETERMINE,0,0,0,0,21,6,6,1139,LAKE SHORE DR,41.708114,-87.521295,06/28/2019 10:48:00 PM,2019
CR00031176,11/20/2023 07:48:00 AM,35,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN BARRIER,TRAFFIC SIGNAL,UNABLE TO DETERMINE,UNABLE TO DETERMINE,0,0,0,0,7,2,11,907,LAKE SHORE DR,41.749682,-87.743892,11/20/2023 08:22:00 AM,2023
CR00031177,06/13/2015 10:29:00 PM,30,CLEAR,DAYLIGHT,REAR END,FOUR WAY,NO CONTROLS,UNABLE TO DETERMINE,NOT APPLICABLE,0,0,2,2,22,7,6,2275,PULASKI RD,41.901918,-87.584486,06/13/2015 11:50:00 PM,2015
CR00031178,02/07/2019 03:31:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STOP SIGN/FLASHER,DISTRACTION - FROM INSIDE VEHICLE,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,15,5,2,720,IRVING PARK RD,41.83452,-87.843335,02/07/2019 05:18:00 PM,2019
CR00031179,07/22/2020 12:43:00 PM,35,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,0,0,1,1,12,4,7,2254,ELSTON AVE,41.784834,-87.614471,07/22/2020 01:05:00 PM,2020
CR00031180,02/23/2018 08:17:00 AM,40,CLEAR,DARKNESS - LIGHTED ROAD,SIDESWIPE SAME DIRECTION,NOT DIVIDED,TRAFFIC SIGNAL,FAILING TO REDUCE SPEED,FAILING TO REDUCE SPEED,0,0,0,0,8,6,2,2291,79TH ST,41.913525,-87.607348,02/23/2018 08:54:00 AM,2018
CR00031181,05/11/2024 02:31:00 PM,25,SNOW,DAYLIGHT,TURNING,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,14,7,5,2448,BROADWAY,41.988879,-87.785488,05/11/2024 02:39:00 PM,2024
CR00031182,07/28/2018 07:30:00 AM,25,CLEAR,DARKNESS,REAR TO FRONT,NOT DIVIDED,NO CONTROLS,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FOLLOWING TOO CLOSELY,0,0,0,0,7,7,7,2195,79TH ST,41.760996,-87.698989,07/28/2018 09:02:00 AM,2018
CR00031183,05/28/2017 06:54:00 PM,35,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,0,0,2,2,18,1,5,1097,FULLERTON AVE,41.907845,-87.567009,05/28/2017 07:18:00 PM,2017
CR00031184,02/27/2022 08:53:00 PM,25,CLEAR,DUSK,ANGLE,NOT DIVIDED,STOP SIGN/FLASHER,FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,20,1,2,1086,DIVISION ST,41.902452,-87.792538,02/27/2022 09:00:00 PM,2022
CR00031185,09/10/2023 05:07:00 PM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,NO CONTROLS,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,0,0,17,1,9,215,CALIFORNIA AVE,41.847389,-87.527952,09/10/2023 06:31:00 PM,2023
CR00031186,05/24/2022 02:37:00 PM,30,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STOP SIGN/FLASHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,0,0,0,0,14,3,5,1197,MILWAUKEE AVE,41.716439,-87.742661,05/24/2022 03:50:00 PM,2022
CR00031187,03/22/2023 10:56:00 PM,45,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STOP SIGN/FLASHER,IMPROPER LANE USAGE,NOT APPLICABLE,0,0,0,0,22,4,3,1593,FULLERTON AVE,41.768257,-87.62073,03/22/2023 11:59:00 PM,2023
CR00031188,11/08/2024 09:56:00 AM,15,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),PEDESTRIAN CROSSING SIGN,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,0,0,0,0,9,6,11,725,63RD ST,41.724443,-87.570178,11/08/2024 11:52:00 AM,2024
CR00031189,08/19/2021 03:13:00 AM,30,CLEAR,DARKNESS - LIGHTED ROAD,REAR END,NOT DIVIDED,NO CONTROLS,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,0,0,3,3,3,5,8,948,CLARK ST,41.781074,-87.806733,08/19/2021 03:52:00 AM,2021
CR00031190,11/05/2018 10:26:00 PM,25,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,YIELD,UNABLE TO DETERMINE,IMPROPER LANE USAGE,0,0,0,0,22,2,11,243,OGDEN AVE,41.747312,-87.690392,11/05/2018 11:24:00 PM,2018
CR00031191,01/01/2017 07:50:00 AM,25,SNOW,DAYLIGHT,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,WEATHER,0,0,0,0,7,1,1,1679,ROOSEVELT RD,41.839338,-87.504941,01/01/2017 09:19:00 AM,2017
CR00031192,06/07/2024 11:43:00 AM,35,RAIN,DARKNESS - LIGHTED ROAD,TURNING,NOT DIVIDED,NO CONTROLS,FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,0,0,0,0,11,6,6,317,63RD ST,41.773665,-87.66752,06/07/2024 01:08:00 PM,2024
CR00031193,08/14/2020 05:26:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,ANGLE,NOT DIVIDED,PEDESTRIAN CROSSING SIGN,UNABLE TO DETERMINE,DISREGARDING TRAFFIC SIGNALS,0,0,0,0,17,6,8,2137,ARCHER AVE,41.747912,-87.581709,08/14/2020 05:36:00 PM,2020
CR00031194,10/04/2023 08:48:00 PM,45,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,NO CONTROLS,UNABLE TO DETERMINE,IMPROPER OVERTAKING/PASSING,0,0,0,0,20,4,10,2122,WESTERN AVE,41.976433,-87.824932,10/04/2023 10:12:00 PM,2023
CR00031195,03/27/2024 05:46:00 PM,30,CLEAR,DARKNESS - LIGHTED ROAD,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,FOLLOWING TOO CLOSELY,DISTRACTION - FROM INSIDE VEHICLE,0,0,0,0,17,4,3,2315,BROADWAY,41.854823,-87.613999,03/27/2024 06:47:00 PM,2024
CR00031196,02/12/2019 06:34:00 AM,35,CLOUDY/OVERCAST,DAYLIGHT,TURNING,ONE-WAY,YIELD,UNABLE TO DETERMINE,FOLLOWING TOO CLOSELY,0,0,0,0,6,3,2,1169,CICERO AVE,41.828056,-87.792876,02/12/2019 06:51:00 AM,2019
CR00031197,03/23/2022 05:26:00 AM,20,RAIN,DUSK,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,DISREGARDING TRAFFIC SIGNALS,FOLLOWING TOO CLOSELY,0,0,0,0,5,4,3,417,ASHLAND AVE,41.913904,-87.819303,03/23/2022 07:06:00 AM,2022
CR00031198,03/20/2015 07:20:00 AM,35,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,TRAFFIC SIGNAL,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,0,0,0,0,7,6,3,1973,63RD ST,41.811406,-87.73006,03/20/2015 08:26:00 AM,2015
CR00031199,03/20/2017 01:41:00 PM,45,RAIN,DAYLIGHT,PEDESTRIAN,ONE-WAY,STOP SIGN/FLASHER,FAILING TO YIELD RIGHT-OF-WAY,FOLLOWING TOO CLOSELY,0,0,2,2,13,2,3,372,OGDEN AVE,41.81321,-87.614782,03/20/2017 03:04:00 PM,2017
